ID,MAP,Struct,is_display,
4378,91,46530,1,761
4379,91,46580,1,750
4380,91,46520,1,763
4381,91,46670,1,758
4382,91,46710,1,755
4383,91,46770,1,762
4384,91,46650,1,754
4385,91,46720,1,759
4386,91,46590,1,760
4387,91,46550,1,753
4388,91,46802,1,601
4389,91,46604,1,607
4390,91,46504,1,604
4391,91,46503,1,606
4392,91,46606,1,602
4393,91,46701,1,605
4394,91,46700,1,603
4395,91,30301,1,100
4396,91,30301,1,117
4397,91,38100,1,113
4398,91,34103,1,110
4399,91,34103,1,107
4400,91,37900,1,312
4401,91,45000,1,116
4402,91,40005,1,301
4403,92,38101,1,129
4404,92,30300,1,120
4405,92,30000,1,106
4406,92,38000,1,112
4407,92,32200,1,103
4408,92,32001,1,104
4409,92,32102,1,313
4410,92,34003,1,307
4411,92,34102,1,101
4412,92,34104,1,110
4413,92,34003,1,107
4414,92,44010,1,364
4415,92,41000,1,305
4416,92,41000,1,116
4417,92,41000,1,302
4418,92,45000,1,108
4419,92,40002,1,308
4420,92,43000,0,306
4421,92,43400,0,312
4422,92,46950,1,757
4423,92,46540,1,756
4424,92,49410,1,190
4425,92,46630,1,750
4426,92,46520,1,760
4427,92,46530,1,759
4428,92,46680,1,754
4429,92,46720,1,758
4430,92,46570,1,761
4431,92,46590,1,763
4432,92,46550,1,755
4433,92,46770,1,753
4434,92,46650,1,762
4435,92,46605,1,606
4436,92,46603,1,601
4437,92,46604,1,604
4438,92,46700,1,602
4439,92,46503,1,607
4440,92,46702,1,605
4441,92,46502,1,603
4442,92,32200,1,117
4443,92,34102,1,114
4444,92,34003,1,109
4445,92,34102,1,113
4446,92,34104,1,100
4447,92,45000,1,301
4448,92,40008,1,300
4449,92,43400,0,310
4450,93,38000,1,129
4451,93,30001,1,104
4452,93,30300,1,120
4453,93,38100,1,113
4454,93,32000,1,110
4455,93,32102,1,106
4456,93,32001,1,313
4457,93,34000,1,107
4458,93,34001,1,307
4459,93,34101,1,112
4460,93,34000,1,103
4461,93,45010,1,364
4462,93,41000,1,116
4463,93,41000,1,300
4464,93,41000,1,308
4465,93,45000,1,305
4466,93,40003,1,301
4467,93,43401,0,310
4468,93,43000,0,302
4469,93,46810,1,757
4470,93,46530,1,756
4471,93,49420,1,190
4472,93,46740,1,759
4473,93,46670,1,760
4474,93,46520,1,750
4475,93,46540,1,753
4476,93,46570,1,763
4477,93,46770,1,761
4478,93,46650,1,754
4479,93,46690,1,755
4480,93,46550,1,762
4481,93,46590,1,758
4482,93,46502,1,601
4483,93,46703,1,604
4484,93,46604,1,606
4485,93,46602,1,605
4486,93,46702,1,602
4487,93,46603,1,607
4488,93,46503,1,603
4489,93,30300,1,114
4490,93,30300,1,117
4491,93,32000,1,101
4492,93,34101,1,100
4493,93,34101,1,109
4494,93,37900,1,108
4495,93,40005,1,306
4496,93,40007,1,312
4497,94,38100,1,128
4498,94,30300,1,101
4499,94,30001,1,111
4500,94,38000,1,109
4501,94,32100,1,112
4502,94,32001,1,104
4503,94,32200,1,103
4504,94,34101,1,100
4505,94,34002,1,117
4506,94,34200,1,106
4507,94,34200,1,120
4508,94,43020,0,362
4509,94,41000,1,308
4510,94,41000,1,300
4511,94,41000,1,302
4512,94,45000,1,108
4513,94,40004,1,305
4514,94,43401,0,313
4515,94,43001,0,310
4516,94,46870,1,757
4517,94,46640,1,756
4518,94,49430,1,190
4519,94,46540,1,760
4520,94,46520,1,762
4521,94,46630,1,750
4522,94,46660,1,759
4523,94,46590,1,755
4524,94,46720,1,753
4525,94,46650,1,758
4526,94,46710,1,761
4527,94,46690,1,763
4528,94,46770,1,754
4529,94,45520,0,560
4530,94,45520,0,562
4531,94,45520,0,561
4532,94,45520,0,570
4533,94,45520,0,568
4534,94,45520,0,567
4535,94,45520,0,565
4536,94,45520,0,566
4537,94,46605,1,607
4538,94,46505,1,605
4539,94,46603,1,606
4540,94,46700,1,602
4541,94,46602,1,604
4542,94,46704,1,601
4543,94,46503,1,603
4544,94,49400,1,710
4545,94,30300,1,113
4546,94,30001,1,107
4547,94,32001,1,313
4548,94,32001,1,110
4549,94,34002,1,307
4550,94,43401,0,306
4551,94,43001,0,301
4552,94,43001,0,314
4553,95,38001,1,129
4554,95,30300,1,313
4555,95,30001,1,100
4556,95,38000,1,112
4557,95,32101,1,113
4558,95,32000,1,110
4559,95,32001,1,114
4560,95,34101,1,109
4561,95,34200,1,106
4562,95,34102,1,104
4563,95,34101,1,101
4564,95,43410,0,364
4565,95,41000,1,116
4566,95,41000,1,306
4567,95,41000,1,300
4568,95,45000,1,305
4569,95,40003,1,312
4570,95,43400,0,301
4571,95,43001,0,307
4572,95,46910,1,757
4573,95,46640,1,756
4574,95,49420,1,190
4575,95,46560,1,758
4576,95,46670,1,753
4577,95,46580,1,750
4578,95,46660,1,761
4579,95,46550,1,760
4580,95,46620,1,755
4581,95,46770,1,763
4582,95,46570,1,754
4583,95,45510,1,759
4584,95,46690,1,762
4585,95,46703,1,606
4586,95,46701,1,605
4587,95,46605,1,604
4588,95,46603,1,601
4589,95,46504,1,602
4590,95,46604,1,607
4591,95,46505,1,603
4592,95,30300,1,307
4593,95,32000,1,107
4594,95,32001,1,103
4595,95,32000,1,120
4596,95,34101,1,117
4597,95,40002,1,302
4598,95,43400,0,310
4599,95,43001,0,308
4600,96,30000,1,121
4601,96,30300,1,104
4602,96,38000,1,111
4603,96,38100,1,103
4604,96,32102,1,112
4605,96,32001,1,307
4606,96,32101,1,100
4607,96,34100,1,107
4608,96,34300,1,109
4609,96,34000,1,117
4610,96,34300,1,113
4611,96,41011,1,350
4612,96,41000,1,306
4613,96,41000,1,108
4614,96,41000,1,312
4615,96,45000,1,314
4616,96,40005,1,302
4617,96,43400,0,301
4618,96,43000,0,310
4619,96,46880,1,757
4620,96,46670,1,756
4621,96,49430,1,190
4622,96,46660,1,754
4623,96,46740,1,760
4624,96,46530,1,759
4625,96,46540,1,763
4626,96,46510,1,761
4627,96,45510,1,758
4628,96,46770,1,753
4629,96,46570,1,755
4630,96,46550,1,762
4631,96,46720,1,750
4632,96,45520,0,562
4633,96,45520,0,561
4634,96,45520,0,569
4635,96,45520,0,567
4636,96,45520,0,568
4637,96,45520,0,560
4638,96,45520,0,564
4639,96,45520,0,563
4640,96,46505,1,601
4641,96,46605,1,603
4642,96,46503,1,607
4643,96,46604,1,605
4644,96,46701,1,606
4645,96,46603,1,602
4646,96,46700,1,604
4647,96,32101,1,120
4648,96,34100,1,106
4649,96,34000,1,114
4650,96,34300,1,313
4651,96,34100,1,110
4652,96,37900,1,305
4653,96,40004,1,116
4654,96,43400,0,308
4655,97,38000,1,129
4656,97,30000,1,103
4657,97,30300,1,113
4658,97,38001,1,101
4659,97,32200,1,114
4660,97,32100,1,106
4661,97,32201,1,120
4662,97,34104,1,110
4663,97,34003,1,307
4664,97,34000,1,100
4665,97,34000,1,112
4666,97,41010,1,364
4667,97,41000,1,306
4668,97,41000,1,300
4669,97,41000,1,308
4670,97,45000,1,116
4671,97,40000,1,312
4672,97,43001,0,302
4673,97,43400,0,305
4674,97,46950,1,757
4675,97,46670,1,756
4676,97,49430,1,190
4677,97,46540,1,750
4678,97,46580,1,758
4679,97,46520,1,760
4680,97,46640,1,753
4681,97,46650,1,763
4682,97,46550,1,761
4683,97,46770,1,755
4684,97,46710,1,754
4685,97,45510,1,759
4686,97,46720,1,762
4687,97,46605,1,601
4688,97,46602,1,606
4689,97,46503,1,607
4690,97,46505,1,605
4691,97,46700,1,602
4692,97,46704,1,604
4693,97,46603,1,603
4694,97,49400,1,717
4695,97,30300,1,107
4696,97,38000,1,104
4697,97,34104,1,313
4698,97,34003,1,109
4699,97,34104,1,117
4700,97,45000,1,310
4701,97,40006,1,108
4702,97,40001,1,301
4703,98,38100,1,122
4704,98,30301,1,120
4705,98,30300,1,109
4706,98,38001,1,111
4707,98,32000,1,106
4708,98,32101,1,307
4709,98,32200,1,113
4710,98,34000,1,112
4711,98,34102,1,110
4712,98,34100,1,114
4713,98,34000,1,101
4714,98,43410,0,351
4715,98,41000,1,312
4716,98,41000,1,108
4717,98,41000,1,308
4718,98,45000,1,116
4719,98,40008,1,305
4720,98,43400,0,300
4721,98,43501,0,310
4722,98,46870,1,757
4723,98,46540,1,756
4724,98,49430,1,190
4725,98,46630,1,753
4726,98,46530,1,761
4727,98,46520,1,755
4728,98,46580,1,763
4729,98,46650,1,759
4730,98,46590,1,762
4731,98,46620,1,760
4732,98,46770,1,754
4733,98,46710,1,750
4734,98,45510,1,758
4735,98,46702,1,604
4736,98,46605,1,607
4737,98,46603,1,605
4738,98,46505,1,601
4739,98,46701,1,606
4740,98,46801,1,603
4741,98,46503,1,602
4742,98,38001,1,107
4743,98,32101,1,117
4744,98,32101,1,313
4745,98,32101,1,103
4746,98,34000,1,104
4747,98,45000,1,306
4748,98,43501,0,314
4749,98,43501,0,302
4750,99,38000,1,124
4751,99,30301,1,101
4752,99,30000,1,109
4753,99,38100,1,117
4754,99,32001,1,111
4755,99,32200,1,106
4756,99,32000,1,307
4757,99,34103,1,104
4758,99,34100,1,114
4759,99,34003,1,103
4760,99,34100,1,107
4761,99,45010,1,356
4762,99,41000,1,300
4763,99,41000,1,108
4764,99,41000,1,302
4765,99,45000,1,305
4766,99,40006,1,116
4767,99,43400,0,312
4768,99,43501,0,308
4769,99,46820,1,757
4770,99,46530,1,756
4771,99,49430,1,190
4772,99,46630,1,759
4773,99,46540,1,755
4774,99,46580,1,762
4775,99,46740,1,754
4776,99,46690,1,760
4777,99,46770,1,750
4778,99,45510,1,763
4779,99,46650,1,753
4780,99,46570,1,758
4781,99,46710,1,761
4782,99,45520,0,560
4783,99,45520,0,565
4784,99,45520,0,567
4785,99,45520,0,570
4786,99,45520,0,568
4787,99,45520,0,562
4788,99,45520,0,569
4789,99,45520,0,566
4790,99,46702,1,602
4791,99,46605,1,605
4792,99,46504,1,606
4793,99,46602,1,607
4794,99,46505,1,604
4795,99,46802,1,601
4796,99,46700,1,603
4797,99,30000,1,113
4798,99,30301,1,112
4799,99,38100,1,313
4800,99,34100,1,110
4801,99,34103,1,100
4802,99,45000,1,301
4803,99,40009,1,310
4804,99,43400,0,314
4805,100,30300,1,128
4806,100,30301,1,110
4807,100,38100,1,100
4808,100,38000,1,113
4809,100,32101,1,313
4810,100,32102,1,307
4811,100,32101,1,112
4812,100,34200,1,117
4813,100,34100,1,104
4814,100,34200,1,109
4815,100,43411,0,362
4816,100,41000,1,310
4817,100,41000,1,305
4818,100,41000,1,308
4819,100,40003,1,116
4820,100,43501,0,301
4821,100,43401,0,307
4822,100,46870,1,757
4823,100,46530,1,756
4824,100,49410,1,190
4825,100,46660,1,761
4826,100,46580,1,755
4827,100,46630,1,762
4828,100,46620,1,760
4829,100,46550,1,750
4830,100,46690,1,763
4831,100,46603,1,606
4832,100,46503,1,605
4833,100,46604,1,602
4834,100,46702,1,607
4835,100,34100,1,101
4836,100,34100,1,111
4837,100,37900,1,300
4838,100,45000,1,314
4839,101,38000,1,128
4840,101,30001,1,104
4841,101,30300,1,313
4842,101,38101,1,307
4843,101,32102,1,117
4844,101,32100,1,109
4845,101,32100,1,100
4846,101,34300,1,113
4847,101,34104,1,111
4848,101,34104,1,101
4849,101,43411,0,362
4850,101,41000,1,310
4851,101,41000,1,108
4852,101,41000,1,300
4853,101,40005,1,308
4854,101,43401,0,313
4855,101,43501,0,305
4856,101,46950,1,757
4857,101,46740,1,756
4858,101,49430,1,190
4859,101,46580,1,755
4860,101,46630,1,763
4861,101,46520,1,760
4862,101,46590,1,762
4863,101,46570,1,761
4864,101,46550,1,750
4865,101,46602,1,605
4866,101,46703,1,606
4867,101,46503,1,607
4868,101,46605,1,602
4869,101,30300,1,112
4870,101,38000,1,110
4871,101,37900,1,301
4872,101,40002,1,314
4873,102,30300,1,129
4874,102,30001,1,104
4875,102,38100,1,100
4876,102,38101,1,112
4877,102,32000,1,307
4878,102,32001,1,313
4879,102,32000,1,117
4880,102,34002,1,114
4881,102,34101,1,113
4882,102,34002,1,101
4883,102,43010,0,364
4884,102,41000,1,310
4885,102,41000,1,300
4886,102,41000,1,312
4887,102,40003,1,108
4888,102,43501,0,308
4889,102,43001,0,301
4890,102,46810,1,757
4891,102,46560,1,756
4892,102,49410,1,190
4893,102,46540,1,761
4894,102,46580,1,750
4895,102,46640,1,762
4896,102,46590,1,760
4897,102,46720,1,755
4898,102,46620,1,763
4899,102,46780,0,544
4900,102,46780,0,550
4901,102,46780,0,547
4902,102,46780,0,540
4903,102,46780,0,548
4904,102,46780,0,549
4905,102,46780,0,542
4906,102,46780,0,543
4907,102,46602,1,607
4908,102,46505,1,606
4909,102,46605,1,602
4910,102,46701,1,605
4911,102,49400,1,710
4912,102,32000,1,110
4913,102,34101,1,109
4914,102,43501,0,305
4915,102,43001,0,313
4916,103,30000,1,128
4917,103,30301,1,101
4918,103,38001,1,113
4919,103,38100,1,112
4920,103,32100,1,313
4921,103,32201,1,100
4922,103,32100,1,110
4923,103,34002,1,111
4924,103,34103,1,307
4925,103,34002,1,117
4926,103,43020,0,362
4927,103,41000,1,310
4928,103,41000,1,108
4929,103,41000,1,300
4930,103,40006,1,308
4931,103,43400,0,301
4932,103,43401,0,305
4933,103,46810,1,757
4934,103,46530,1,756
4935,103,49420,1,190
4936,103,46640,1,762
4937,103,46660,1,761
4938,103,46670,1,750
4939,103,46570,1,755
4940,103,46590,1,763
4941,103,46720,1,760
4942,103,46602,1,605
4943,103,46505,1,607
4944,103,46603,1,602
4945,103,46703,1,606
4946,103,49400,1,715
4947,103,30000,1,109
4948,103,38001,1,104
4949,103,45000,1,314
4950,103,43401,0,313
4951,104,30300,1,126
4952,104,30001,1,101
4953,104,38001,1,111
4954,104,38100,1,109
4955,104,32200,1,113
4956,104,32001,1,117
4957,104,32200,1,100
4958,104,34104,1,313
4959,104,34300,1,104
4960,104,34300,1,112
4961,104,41011,1,358
4962,104,41000,1,305
4963,104,41000,1,116
4964,104,41000,1,301
4965,104,40003,1,300
4966,104,43001,0,310
4967,104,43401,0,307
4968,104,46910,1,757
4969,104,46520,1,756
4970,104,49420,1,190
4971,104,46680,1,761
4972,104,46640,1,762
4973,104,46530,1,750
4974,104,46570,1,760
4975,104,45510,1,755
4976,104,46510,1,763
4977,104,45520,0,560
4978,104,45520,0,567
4979,104,45520,0,568
4980,104,45520,0,570
4981,104,45520,0,573
4982,104,45520,0,562
4983,104,45520,0,569
4984,104,45520,0,566
4985,104,46700,1,602
4986,104,46606,1,607
4987,104,46504,1,606
4988,104,46605,1,605
4989,104,30300,1,114
4990,104,38001,1,110
4991,104,40005,1,314
4992,104,43401,0,312
4993,105,30300,1,129
4994,105,30001,1,103
4995,105,38001,1,313
4996,105,38100,1,307
4997,105,32102,1,104
4998,105,32000,1,120
4999,105,34001,1,114
5000,105,34102,1,117
5001,105,34102,1,100
5002,105,43011,0,364
5003,105,41000,1,312
5004,105,41000,1,308
5005,105,41000,1,302
5006,105,40000,1,301
5007,105,43001,0,305
5008,105,43501,0,313
5009,105,46910,1,757
5010,105,46640,1,756
5011,105,49430,1,190
5012,105,46670,1,763
5013,105,46560,1,753
5014,105,46630,1,750
5015,105,46570,1,755
5016,105,46770,1,754
5017,105,46690,1,762
5018,105,46505,1,605
5019,105,46604,1,607
5020,105,46605,1,601
5021,105,46701,1,602
5022,105,49400,1,710
5023,105,32000,1,109
5024,105,34001,1,113
5025,105,34001,1,101
5026,105,43001,0,300
5027,105,43001,0,307
5028,106,30301,1,128
5029,106,30000,1,103
5030,106,38000,1,313
5031,106,38001,1,117
5032,106,32100,1,113
5033,106,32200,1,109
5034,106,34100,1,104
5035,106,34200,1,120
5036,106,34100,1,307
5037,106,43411,0,362
5038,106,41000,1,308
5039,106,41000,1,116
5040,106,41000,1,305
5041,106,40005,1,300
5042,106,43501,0,301
5043,106,43400,0,314
5044,106,46950,1,757
5045,106,46670,1,756
5046,106,49430,1,190
5047,106,46630,1,755
5048,106,46520,1,762
5049,106,46680,1,754
5050,106,46710,1,763
5051,106,46620,1,753
5052,106,46770,1,750
5053,106,45520,0,569
5054,106,45520,0,562
5055,106,45520,0,568
5056,106,45520,0,574
5057,106,45520,0,561
5058,106,45520,0,560
5059,106,45520,0,566
5060,106,45520,0,570
5061,106,46502,1,601
5062,106,46605,1,607
5063,106,46604,1,605
5064,106,46703,1,602
5065,106,32200,1,100
5066,106,34100,1,101
5067,106,37900,1,302
5068,106,43400,0,307
5069,107,30301,1,123
5070,107,30300,1,101
5071,107,38001,1,103
5072,107,38101,1,109
5073,107,32101,1,117
5074,107,32000,1,313
5075,107,34100,1,100
5076,107,34200,1,114
5077,107,34200,1,307
5078,107,44010,1,352
5079,107,41000,1,308
5080,107,41000,1,300
5081,107,41000,1,312
5082,107,40008,1,108
5083,107,43400,0,313
5084,107,43001,0,305
5085,107,46860,1,757
5086,107,46660,1,756
5087,107,49410,1,190
5088,107,46680,1,750
5089,107,46560,1,763
5090,107,46540,1,754
5091,107,46620,1,762
5092,107,45510,1,753
5093,107,46510,1,755
5094,107,46502,1,605
5095,107,46604,1,607
5096,107,46703,1,602
5097,107,46605,1,601
5098,107,30301,1,104
5099,107,34200,1,113
5100,107,45000,1,301
5101,107,40002,1,314
5102,108,30301,1,128
5103,108,30001,1,103
5104,108,38101,1,104
5105,108,38100,1,109
5106,108,32100,1,117
5107,108,32200,1,313
5108,108,34104,1,101
5109,108,34002,1,113
5110,108,34104,1,307
5111,108,44010,1,362
5112,108,41000,1,305
5113,108,41000,1,300
5114,108,41000,1,116
5115,108,40008,1,108
5116,108,43401,0,302
5117,108,43000,0,308
5118,108,46950,1,757
5119,108,46530,1,756
5120,108,49420,1,190
5121,108,46580,1,753
5122,108,46660,1,763
5123,108,46560,1,755
5124,108,45510,1,754
5125,108,46590,1,750
5126,108,46620,1,762
5127,108,46702,1,607
5128,108,46604,1,605
5129,108,46502,1,601
5130,108,46602,1,602
5131,108,34002,1,120
5132,108,34002,1,100
5133,108,37900,1,301
5134,108,40002,1,314
5135,109,30300,1,122
5136,109,30000,1,307
5137,109,38101,1,120
5138,109,38100,1,104
5139,109,32102,1,117
5140,109,32100,1,101
5141,109,34100,1,109
5142,109,34102,1,103
5143,109,34100,1,113
5144,109,43411,0,351
5145,109,41000,1,305
5146,109,41000,1,302
5147,109,41000,1,308
5148,109,40006,1,300
5149,109,43000,0,313
5150,109,43400,0,307
5151,109,46910,1,757
5152,109,46540,1,756
5153,109,49420,1,190
5154,109,46630,1,754
5155,109,46530,1,755
5156,109,46670,1,763
5157,109,46510,1,750
5158,109,45510,1,753
5159,109,46620,1,762
5160,109,46800,1,601
5161,109,46704,1,607
5162,109,46502,1,605
5163,109,46605,1,602
5164,109,30300,1,313
5165,109,38100,1,114
5166,109,37900,1,314
5167,109,45000,1,312
5168,110,38100,1,121
5169,110,30000,1,110
5170,110,30001,1,313
5171,110,38001,1,117
5172,110,32101,1,120
5173,110,32100,1,104
5174,110,32100,1,112
5175,110,34001,1,106
5176,110,34100,1,111
5177,110,34001,1,100
5178,110,44010,1,350
5179,110,41000,1,310
5180,110,41000,1,314
5181,110,41000,1,301
5182,110,40001,1,306
5183,110,43401,0,305
5184,110,46870,1,757
5185,110,46520,1,756
5186,110,49430,1,190
5187,110,46680,1,319
5188,110,46660,1,317
5189,110,46530,1,322
5190,110,46740,1,318
5191,110,46540,1,316
5192,110,46630,1,309
5193,110,46640,1,759
5194,110,46670,1,754
5195,110,46770,1,755
5196,110,46590,1,753
5197,110,46570,1,760
5198,110,45510,1,758
5199,110,46510,1,750
5200,110,46720,1,761
5201,110,46701,1,601
5202,110,46502,1,606
5203,110,46603,1,607
5204,110,46703,1,602
5205,110,46606,1,604
5206,110,46504,1,603
5207,110,41300,0,321
5208,110,43300,1,315
5209,110,43301,1,320
5210,110,32101,1,103
5211,110,34100,1,107
5212,110,45000,1,302
5213,110,40005,1,116
5214,111,38001,1,121
5215,111,30301,1,104
5216,111,30001,1,110
5217,111,38000,1,313
5218,111,32101,1,111
5219,111,32001,1,100
5220,111,32101,1,120
5221,111,34200,1,107
5222,111,34104,1,117
5223,111,34104,1,103
5224,111,43020,0,350
5225,111,41000,1,116
5226,111,41000,1,310
5227,111,41000,1,305
5228,111,40004,1,302
5229,111,43401,0,301
5230,111,46860,1,757
5231,111,46540,1,756
5232,111,49420,1,190
5233,111,46670,1,317
5234,111,46560,1,319
5235,111,46520,1,322
5236,111,46740,1,318
5237,111,46630,1,320
5238,111,46530,1,309
5239,111,46660,1,754
5240,111,46740,1,759
5241,111,46650,1,761
5242,111,46770,1,753
5243,111,46510,1,755
5244,111,45510,1,758
5245,111,46620,1,750
5246,111,46690,1,760
5247,111,46605,1,603
5248,111,46702,1,607
5249,111,46606,1,601
5250,111,46503,1,602
5251,111,46700,1,606
5252,111,46502,1,604
5253,111,41300,0,321
5254,111,43300,1,316
5255,111,43301,1,315
5256,111,49400,1,712
5257,111,30001,1,106
5258,111,38001,1,112
5259,111,37900,1,314
5260,111,40005,1,306
5261,112,30001,1,127
5262,112,30301,1,110
5263,112,38101,1,100
5264,112,38001,1,111
5265,112,32201,1,101
5266,112,32001,1,117
5267,112,32201,1,106
5268,112,34104,1,104
5269,112,34103,1,103
5270,112,34104,1,313
5271,112,40907,1,302
5272,112,44010,1,360
5273,112,41000,1,305
5274,112,41000,1,116
5275,112,41000,1,300
5276,112,40004,1,314
5277,112,43401,0,301
5278,112,46820,1,757
5279,112,46660,1,756
5280,112,49430,1,190
5281,112,46640,1,316
5282,112,46560,1,322
5283,112,46740,1,317
5284,112,46660,1,320
5285,112,46680,1,318
5286,112,46530,1,309
5287,112,46540,1,754
5288,112,46670,1,750
5289,112,46690,1,761
5290,112,46720,1,758
5291,112,46770,1,753
5292,112,46620,1,755
5293,112,46710,1,760
5294,112,45510,1,759
5295,112,46800,1,603
5296,112,46603,1,602
5297,112,46704,1,606
5298,112,46505,1,607
5299,112,46605,1,601
5300,112,46702,1,604
5301,112,41300,0,321
5302,112,43300,1,315
5303,112,43301,1,319
5304,112,30301,1,120
5305,112,32201,1,107
5306,112,40008,1,306
5307,113,30300,1,127
5308,113,30001,1,120
5309,113,38000,1,107
5310,113,38100,1,100
5311,113,32200,1,104
5312,113,32201,1,313
5313,113,32200,1,117
5314,113,34102,1,103
5315,113,34100,1,111
5316,113,34102,1,101
5317,113,43011,0,360
5318,113,41000,1,302
5319,113,41000,1,305
5320,113,41000,1,116
5321,113,40004,1,314
5322,113,43400,0,301
5323,113,46880,1,757
5324,113,46540,1,756
5325,113,49420,1,190
5326,113,46670,1,309
5327,113,46660,1,322
5328,113,46530,1,315
5329,113,46640,1,319
5330,113,46630,1,318
5331,113,46560,1,317
5332,113,46580,1,758
5333,113,46680,1,760
5334,113,46550,1,750
5335,113,46650,1,753
5336,113,46720,1,761
5337,113,45510,1,754
5338,113,46710,1,759
5339,113,46510,1,755
5340,113,46780,0,551
5341,113,46780,0,541
5342,113,46780,0,543
5343,113,46780,0,547
5344,113,46780,0,548
5345,113,46780,0,552
5346,113,46780,0,544
5347,113,46780,0,542
5348,113,46800,1,606
5349,113,46604,1,601
5350,113,46703,1,604
5351,113,46704,1,607
5352,113,46504,1,602
5353,113,46603,1,603
5354,113,41300,0,321
5355,113,43301,1,316
5356,113,43300,1,320
5357,113,38100,1,110
5358,113,34102,1,106
5359,113,37900,1,306
5360,113,40006,1,300
5361,114,38001,1,123
5362,114,30301,1,106
5363,114,30300,1,117
5364,114,38000,1,101
5365,114,32200,1,110
5366,114,32201,1,104
5367,114,32200,1,112
5368,114,34200,1,103
5369,114,34100,1,313
5370,114,34100,1,100
5371,114,43020,0,352
5372,114,41000,1,305
5373,114,41000,1,306
5374,114,41000,1,300
5375,114,40008,1,301
5376,114,43501,0,314
5377,114,46860,1,757
5378,114,46540,1,756
5379,114,49410,1,190
5380,114,46520,1,315
5381,114,46740,1,309
5382,114,46560,1,322
5383,114,46630,1,318
5384,114,46670,1,320
5385,114,46640,1,317
5386,114,46680,1,755
5387,114,46740,1,753
5388,114,45510,1,758
5389,114,46710,1,750
5390,114,46650,1,761
5391,114,46620,1,759
5392,114,46690,1,754
5393,114,46570,1,760
5394,114,46606,1,604
5395,114,46602,1,607
5396,114,46700,1,601
5397,114,46703,1,606
5398,114,46502,1,602
5399,114,46504,1,603
5400,114,41300,0,321
5401,114,43300,1,319
5402,114,43301,1,316
5403,114,34100,1,107
5404,114,34100,1,111
5405,114,37900,1,116
5406,114,43001,0,310
5407,115,38101,1,129
5408,115,30300,1,112
5409,115,30000,1,113
5410,115,38001,1,110
5411,115,32200,1,307
5412,115,32000,1,107
5413,115,32001,1,313
5414,115,34100,1,109
5415,115,34102,1,120
5416,115,34101,1,106
5417,115,41010,1,364
5418,115,41000,1,310
5419,115,41000,1,302
5420,115,41000,1,116
5421,115,40008,1,312
5422,115,43401,0,308
5423,115,46660,1,758
5424,115,46670,1,753
5425,115,46580,1,762
5426,115,46550,1,763
5427,115,46720,1,760
5428,115,46690,1,754
5429,115,46620,1,759
5430,115,46650,1,761
5431,115,45520,0,577
